Gene name	Gene stable ID
pdgfab	ENSDARG00000109732
MCTP1	ENSDARG00000076404
DUOXA1	ENSDARG00000078962
samd8	ENSDARG00000116229
peli3	ENSDARG00000111338
	ENSDARG00000110742
slc9a8	ENSDARG00000020699
dnajc28	ENSDARG00000114383
zgc:113407	ENSDARG00000078281
tgm1l4	ENSDARG00000101407
	ENSDARG00000087444
tncb	ENSDARG00000113518
pxmp4	ENSDARG00000114885
uts2d	ENSDARG00000111150
gmps	ENSDARG00000079848
	ENSDARG00000109680
	ENSDARG00000104770
	ENSDARG00000087993
	ENSDARG00000115074
	ENSDARG00000111953
nip7	ENSDARG00000059075
slc43a2b	ENSDARG00000117188
	ENSDARG00000111783
rpl35a	ENSDARG00000088030
smyhc2	ENSDARG00000099115
tspan3a	ENSDARG00000110293
MARF1	ENSDARG00000115222
	ENSDARG00000081621
zgc:171551	ENSDARG00000111940
	ENSDARG00000115415
5S_rRNA	ENSDARG00000103857
dnal4b	ENSDARG00000113376
5S_rRNA	ENSDARG00000103502
5S_rRNA	ENSDARG00000083992
cdca3	ENSDARG00000110191
U1	ENSDARG00000113844
5S_rRNA	ENSDARG00000083580
5S_rRNA	ENSDARG00000115014
tfap4	ENSDARG00000103923
5S_rRNA	ENSDARG00000113247
U1	ENSDARG00000115808
5S_rRNA	ENSDARG00000100447
bmf2	ENSDARG00000116024
5S_rRNA	ENSDARG00000112783
tnfsf14	ENSDARG00000111357
5S_rRNA	ENSDARG00000107702
cfhl4	ENSDARG00000116951
5S_rRNA	ENSDARG00000109198
5S_rRNA	ENSDARG00000111238
hpdb	ENSDARG00000115001
	ENSDARG00000091408
5S_rRNA	ENSDARG00000108760
U3	ENSDARG00000111254
	ENSDARG00000110105
5S_rRNA	ENSDARG00000110531
	ENSDARG00000111571
U6	ENSDARG00000100444
	ENSDARG00000108006
U6	ENSDARG00000110144
WDR26	ENSDARG00000062310
U6	ENSDARG00000113950
	ENSDARG00000113723
	ENSDARG00000114679
U6	ENSDARG00000114058
U6	ENSDARG00000116492
myl6	ENSDARG00000115496
dre-mir-137-1	ENSDARG00000082222
	ENSDARG00000112159
lrig3	ENSDARG00000079363
U1	ENSDARG00000084068
mir187	ENSDARG00000082677
	ENSDARG00000116174
5S_rRNA	ENSDARG00000083996
ppp2r2ab	ENSDARG00000113418
	ENSDARG00000103810
5S_rRNA	ENSDARG00000085259
mob1a	ENSDARG00000111884
5S_rRNA	ENSDARG00000080370
5S_rRNA	ENSDARG00000088916
	ENSDARG00000104672
5S_rRNA	ENSDARG00000111905
	ENSDARG00000112381
5S_rRNA	ENSDARG00000107921
zgc:64002	ENSDARG00000113075
5S_rRNA	ENSDARG00000107829
uqcc5	ENSDARG00000114490
h2ax1	ENSDARG00000110429
	ENSDARG00000113970
5S_rRNA	ENSDARG00000114767
5S_rRNA	ENSDARG00000109376
	ENSDARG00000102895
zmp:0000001139	ENSDARG00000071261
	ENSDARG00000110381
5S_rRNA	ENSDARG00000108889
lzts2a	ENSDARG00000113794
5S_rRNA	ENSDARG00000083326
chrna7b	ENSDARG00000101522
5S_rRNA	ENSDARG00000106025
5S_rRNA	ENSDARG00000107376
cdc42ep5	ENSDARG00000114474
5S_rRNA	ENSDARG00000110842
rsph1	ENSDARG00000109977
5S_rRNA	ENSDARG00000115601
ror2	ENSDARG00000116710
prop1	ENSDARG00000109950
5S_rRNA	ENSDARG00000109681
pink1	ENSDARG00000001929
ndufa4b	ENSDARG00000116304
nutf2	ENSDARG00000115472
5S_rRNA	ENSDARG00000113795
5S_rRNA	ENSDARG00000111251
Metazoa_SRP	ENSDARG00000110117
	ENSDARG00000112020
SNORA75	ENSDARG00000083582
5S_rRNA	ENSDARG00000108229
cyp2x8	ENSDARG00000117195
chia.6	ENSDARG00000116259
U6	ENSDARG00000103749
	ENSDARG00000111573
ndfip1	ENSDARG00000112351
	ENSDARG00000083576
dre-mir-2196	ENSDARG00000083886
	ENSDARG00000089649
mir20b	ENSDARG00000082177
	ENSDARG00000101350
tacr2	ENSDARG00000112566
chrnb3a	ENSDARG00000112769
zgc:77614	ENSDARG00000109566
hsd17b3	ENSDARG00000115935
zmp:0000001088	ENSDARG00000116457
crygm2d7	ENSDARG00000116634
	ENSDARG00000115050
	ENSDARG00000012948
	ENSDARG00000111754
si:dkey-22o12.2	ENSDARG00000116767
	ENSDARG00000099464
c3b.2	ENSDARG00000115568
cfap300	ENSDARG00000112009
KHDRBS3	ENSDARG00000101020
vtg2	ENSDARG00000111529
gnl3l	ENSDARG00000109309
	ENSDARG00000114833
parietopsin	ENSDARG00000101725
	ENSDARG00000110828
	ENSDARG00000112887
	ENSDARG00000116179
upf3b	ENSDARG00000116719
	ENSDARG00000117125
selenow2a	ENSDARG00000111862
barhl1a	ENSDARG00000110061
	ENSDARG00000114190
	ENSDARG00000088643
anxa3b	ENSDARG00000109335
	ENSDARG00000111304
	ENSDARG00000038974
abi3bpb	ENSDARG00000111438
col2a1a	ENSDARG00000111202
	ENSDARG00000111076
zdhhc24	ENSDARG00000116301
taar12i	ENSDARG00000117088
	ENSDARG00000113459
zmynd11	ENSDARG00000114501
zgc:112982	ENSDARG00000111057
	ENSDARG00000098508
si:dkey-30c15.2	ENSDARG00000111398
nr3c2	ENSDARG00000115513
cyb5r4	ENSDARG00000020898
wwc3	ENSDARG00000110678
	ENSDARG00000116755
plpp6	ENSDARG00000043527
enc2	ENSDARG00000102418
snx16	ENSDARG00000046072
ccdc3b	ENSDARG00000115026
eya1	ENSDARG00000116267
	ENSDARG00000114982
fads6	ENSDARG00000091503
qdprb.1	ENSDARG00000115308
tbc1d23	ENSDARG00000109696
hcfc1a	ENSDARG00000111404
itfg1	ENSDARG00000075584
vipr2	ENSDARG00000111580
	ENSDARG00000112458
	ENSDARG00000111415
	ENSDARG00000098076
	ENSDARG00000102873
	ENSDARG00000110305
	ENSDARG00000086576
gsc	ENSDARG00000111184
ttll6	ENSDARG00000109623
cercam	ENSDARG00000109573
taar14d	ENSDARG00000111452
thap3	ENSDARG00000114392
si:dkey-13a21.4	ENSDARG00000113692
	ENSDARG00000116891
tor4ab	ENSDARG00000110177
si:cabz01071909.2	ENSDARG00000091841
or80a13	ENSDARG00000111912
fam131c	ENSDARG00000037320
DNAH5	ENSDARG00000087373
rps3a	ENSDARG00000115378
	ENSDARG00000112065
zgc:113436	ENSDARG00000112582
figla	ENSDARG00000115572
vrtn	ENSDARG00000115943
antkmt	ENSDARG00000113102
	ENSDARG00000112352
	ENSDARG00000110764
asb13a.2	ENSDARG00000109879
pip4p1a	ENSDARG00000112736
myoz2a	ENSDARG00000012311
zpax4	ENSDARG00000113241
SLC25A29	ENSDARG00000098849
cox15	ENSDARG00000115292
	ENSDARG00000116344
tor1l2	ENSDARG00000090741
	ENSDARG00000109286
	ENSDARG00000115950
tanc1a	ENSDARG00000077073
rab22a	ENSDARG00000114826
acad8	ENSDARG00000116771
arl2	ENSDARG00000112191
igf1ra	ENSDARG00000116846
glulb	ENSDARG00000113742
lepr	ENSDARG00000112744
sb:cb470	ENSDARG00000111983
	ENSDARG00000115593
micall1a	ENSDARG00000079811
	ENSDARG00000110597
wnt5a	ENSDARG00000104973
	ENSDARG00000110089
ttc29	ENSDARG00000112776
cckar	ENSDARG00000052089
tspan5a	ENSDARG00000086033
pigl	ENSDARG00000116105
gtpbp2b	ENSDARG00000102651
igf1ra	ENSDARG00000113936
	ENSDARG00000116380
	ENSDARG00000110954
si:dkey-179j5.5	ENSDARG00000074538
si:ch1073-335m2.2	ENSDARG00000074332
	ENSDARG00000110706
	ENSDARG00000113728
or80a5	ENSDARG00000114773
mrpl20	ENSDARG00000090462
zgc:171971	ENSDARG00000042054
inhbaa	ENSDARG00000012671
tomm22	ENSDARG00000109761
specc1la	ENSDARG00000115728
	ENSDARG00000112625
fam107b	ENSDARG00000116517
	ENSDARG00000105073
wnt3	ENSDARG00000111277
csf3a	ENSDARG00000102211
cdh23	ENSDARG00000007561
eef2a.1	ENSDARG00000112764
COX5B	ENSDARG00000113254
zgc:77614	ENSDARG00000114949
	ENSDARG00000112412
	ENSDARG00000102438
pld1b	ENSDARG00000057125
NPC1L1	ENSDARG00000099558
icmt	ENSDARG00000110063
zgc:85932	ENSDARG00000098239
gmppaa	ENSDARG00000024112
zgc:92140	ENSDARG00000098592
zgc:92594	ENSDARG00000089517
	ENSDARG00000102251
cpt1ab	ENSDARG00000117154
	ENSDARG00000112868
	ENSDARG00000079441
TRIM67	ENSDARG00000108787
zgc:174863	ENSDARG00000116416
rnf17	ENSDARG00000113359
parga	ENSDARG00000061114
	ENSDARG00000112572
	ENSDARG00000104434
	ENSDARG00000102378
ppp1r21	ENSDARG00000103144
si:cabz01093077.1	ENSDARG00000105467
marchf4b	ENSDARG00000056439
slc28a1	ENSDARG00000110026
mmd	ENSDARG00000040387
mmp23ba	ENSDARG00000043079
zgc:163083	ENSDARG00000109356
	ENSDARG00000113775
NCEH1	ENSDARG00000115549
grtp1a	ENSDARG00000029936
	ENSDARG00000115424
rpf1	ENSDARG00000112347
	ENSDARG00000115293
bhlhe41	ENSDARG00000114358
rpap3	ENSDARG00000087962
	ENSDARG00000110961
MINAR1	ENSDARG00000105432
	ENSDARG00000114221
cldn8.3	ENSDARG00000099950
fosl2	ENSDARG00000040623
	ENSDARG00000110040
	ENSDARG00000116901
	ENSDARG00000025320
	ENSDARG00000060627
gtf3c3	ENSDARG00000043247
asgr1b	ENSDARG00000103480
lctlb	ENSDARG00000016337
zfyve19	ENSDARG00000003642
hnrnph3	ENSDARG00000113164
med28	ENSDARG00000117136
	ENSDARG00000117023
c1qa	ENSDARG00000109639
taar10a	ENSDARG00000115995
tlcd3a	ENSDARG00000098860
tmsb4x	ENSDARG00000077777
arl15a	ENSDARG00000114295
fthl30	ENSDARG00000077360
idh1	ENSDARG00000025375
pnpla2	ENSDARG00000089390
	ENSDARG00000112628
	ENSDARG00000062632
oafb	ENSDARG00000077107
rps19bp1	ENSDARG00000091124
zgc:153039	ENSDARG00000102724
	ENSDARG00000114395
	ENSDARG00000088591
dlx2a	ENSDARG00000079964
hycc2	ENSDARG00000101696
slc16a5a	ENSDARG00000114657
cpne3	ENSDARG00000110868
	ENSDARG00000112308
	ENSDARG00000114418
pygo1	ENSDARG00000098687
il15ra	ENSDARG00000069311
	ENSDARG00000113074
	ENSDARG00000114386
maff	ENSDARG00000111050
	ENSDARG00000098424
TENT5A	ENSDARG00000116442
ccl34a.4	ENSDARG00000090873
dcaf8	ENSDARG00000000324
	ENSDARG00000086326
	ENSDARG00000103792
	ENSDARG00000098740
dlx1a	ENSDARG00000013125
	ENSDARG00000071636
b3gat1b	ENSDARG00000113928
CGA	ENSDARG00000103345
bach1b	ENSDARG00000002196
il15ra	ENSDARG00000111510
	ENSDARG00000116593
samd9l	ENSDARG00000073789
	ENSDARG00000056339
dmrt2b	ENSDARG00000114967
SYT2	ENSDARG00000014169
otomp	ENSDARG00000040306
	ENSDARG00000060766
	ENSDARG00000108535
pde6ga	ENSDARG00000056791
ugt2a5	ENSDARG00000116508
atp1a2a	ENSDARG00000111818
rela	ENSDARG00000098696
riox2	ENSDARG00000036359
cldn33b	ENSDARG00000015964
ikzf5	ENSDARG00000116693
lrrc3b	ENSDARG00000063215
kif5aa	ENSDARG00000098936
wdr20a	ENSDARG00000079220
zgc:193711	ENSDARG00000101901
ctc1	ENSDARG00000070119
	ENSDARG00000115145
zgc:113293	ENSDARG00000038271
tmem184ba	ENSDARG00000113579
	ENSDARG00000103933
gli2b	ENSDARG00000020884
akap17a	ENSDARG00000104768
C18H15orf61	ENSDARG00000111588
marco	ENSDARG00000059294
RABL6	ENSDARG00000079046
rbp1.1	ENSDARG00000114983
	ENSDARG00000087575
ABR	ENSDARG00000059587
slc31a1	ENSDARG00000110656
	ENSDARG00000111952
SLC66A2	ENSDARG00000112922
	ENSDARG00000074216
gjb8	ENSDARG00000116331
NOD1	ENSDARG00000036308
	ENSDARG00000100203
trpm6	ENSDARG00000103454
DMWD	ENSDARG00000006585
LGALS8	ENSDARG00000037613
fam131aa	ENSDARG00000077022
wbp2	ENSDARG00000056605
trak2	ENSDARG00000102471
	ENSDARG00000113454
bmerb1	ENSDARG00000086706
mgrn1b	ENSDARG00000004796
meig1	ENSDARG00000114008
	ENSDARG00000115870
si:ch211-155i14.1	ENSDARG00000070661
alg14	ENSDARG00000116808
cdk11b	ENSDARG00000102546
cimap1d	ENSDARG00000021432
	ENSDARG00000067661
ndor1	ENSDARG00000007429
cnot11	ENSDARG00000068596
fbxo44.1	ENSDARG00000114432
	ENSDARG00000074764
	ENSDARG00000113284
	ENSDARG00000116857
ccnf	ENSDARG00000105046
	ENSDARG00000110635
	ENSDARG00000112228
ftr42	ENSDARG00000114992
ccng1	ENSDARG00000110260
	ENSDARG00000058946
	ENSDARG00000107177
brinp3b	ENSDARG00000075352
	ENSDARG00000117144
clec19a	ENSDARG00000115545
	ENSDARG00000099678
5S_rRNA	ENSDARG00000080075
	ENSDARG00000098236
	ENSDARG00000111638
ctxn1	ENSDARG00000113270
5S_rRNA	ENSDARG00000109129
5S_rRNA	ENSDARG00000085561
5S_rRNA	ENSDARG00000110955
	ENSDARG00000099803
zdhhc3b	ENSDARG00000058830
hdac11	ENSDARG00000087573
	ENSDARG00000100700
nckap1l	ENSDARG00000075748
5S_rRNA	ENSDARG00000085968
cfd	ENSDARG00000110892
5S_rRNA	ENSDARG00000109440
5S_rRNA	ENSDARG00000085572
znrf2b	ENSDARG00000098792
5S_rRNA	ENSDARG00000116192
5S_rRNA	ENSDARG00000102563
	ENSDARG00000110616
5S_rRNA	ENSDARG00000109927
5S_rRNA	ENSDARG00000083573
5S_rRNA	ENSDARG00000116116
	ENSDARG00000109361
spry4	ENSDARG00000068732
GM2A	ENSDARG00000107431
5S_rRNA	ENSDARG00000117147
5S_rRNA	ENSDARG00000081119
	ENSDARG00000101240
U6	ENSDARG00000113010
5S_rRNA	ENSDARG00000114275
U4	ENSDARG00000112059
	ENSDARG00000117030
	ENSDARG00000111795
5S_rRNA	ENSDARG00000113746
5S_rRNA	ENSDARG00000116635
U1	ENSDARG00000082628
	ENSDARG00000104742
	ENSDARG00000114814
stap2b	ENSDARG00000043281
5S_rRNA	ENSDARG00000112906
U6	ENSDARG00000114223
5S_rRNA	ENSDARG00000108659
U3	ENSDARG00000109533
fbxo45	ENSDARG00000111553
U6	ENSDARG00000115028
U6	ENSDARG00000086386
5S_rRNA	ENSDARG00000108590
5S_rRNA	ENSDARG00000086521
col2a1b	ENSDARG00000011407
	ENSDARG00000112553
U6	ENSDARG00000109917
mir200b	ENSDARG00000081868
Metazoa_SRP	ENSDARG00000087435
mtmr12	ENSDARG00000116606
	ENSDARG00000106803
cstf3	ENSDARG00000018904
	ENSDARG00000098436
	ENSDARG00000055690
rab42b	ENSDARG00000116456
zgc:165515	ENSDARG00000116300
meox2b	ENSDARG00000116206
kiaa0895l	ENSDARG00000059529
	ENSDARG00000110501
5S_rRNA	ENSDARG00000085695
drc3	ENSDARG00000041300
rpe65b	ENSDARG00000113621
U1	ENSDARG00000115598
tsc22d3	ENSDARG00000114324
	ENSDARG00000114944
	ENSDARG00000107353
5S_rRNA	ENSDARG00000083999
robo2	ENSDARG00000014891
5S_rRNA	ENSDARG00000081238
U1	ENSDARG00000116826
5S_rRNA	ENSDARG00000113398
5S_rRNA	ENSDARG00000109759
5S_rRNA	ENSDARG00000108290
5S_rRNA	ENSDARG00000085090
rdh12l	ENSDARG00000045277
pcf11	ENSDARG00000114082
5S_rRNA	ENSDARG00000112539
5S_rRNA	ENSDARG00000083712
5S_rRNA	ENSDARG00000109321
5S_rRNA	ENSDARG00000107324
5S_rRNA	ENSDARG00000113349
5S_rRNA	ENSDARG00000115209
toporsb	ENSDARG00000105028
5S_rRNA	ENSDARG00000110477
5S_rRNA	ENSDARG00000099988
5S_rRNA	ENSDARG00000082615
5S_rRNA	ENSDARG00000112167
5S_rRNA	ENSDARG00000102784
airim	ENSDARG00000012113
5S_rRNA	ENSDARG00000114973
	ENSDARG00000084004
tpd52	ENSDARG00000111437
5S_rRNA	ENSDARG00000108956
5S_rRNA	ENSDARG00000108458
U1	ENSDARG00000111178
5S_rRNA	ENSDARG00000109266
5S_rRNA	ENSDARG00000112331
	ENSDARG00000114913
U6	ENSDARG00000114584
5S_rRNA	ENSDARG00000108823
5S_rRNA	ENSDARG00000113485
rasl12	ENSDARG00000002701
5S_rRNA	ENSDARG00000110716
5S_rRNA	ENSDARG00000112830
bod1	ENSDARG00000103922
tmem60	ENSDARG00000109362
5S_rRNA	ENSDARG00000112866
U6	ENSDARG00000113921
U1	ENSDARG00000115278
U6	ENSDARG00000114875
dre-mir-19a	ENSDARG00000099103
hic2	ENSDARG00000100497
TADA1	ENSDARG00000100031
dre-mir-430a-3	ENSDARG00000114347
tph1b	ENSDARG00000112888
picalma	ENSDARG00000115006
5S_rRNA	ENSDARG00000107737
mir15a-1	ENSDARG00000080168
5S_rRNA	ENSDARG00000116405
dre-mir-430b-11	ENSDARG00000116261
prokr1b	ENSDARG00000111213
uqcc3	ENSDARG00000115720
dre-mir-124-1	ENSDARG00000080655
dre-mir-430c-7	ENSDARG00000110116
dre-mir-23b	ENSDARG00000081514
	ENSDARG00000114752
	ENSDARG00000113425
	ENSDARG00000112067
scarb2b	ENSDARG00000100753
hsd11b1lb	ENSDARG00000110341
rsu1	ENSDARG00000102885
mbtps1	ENSDARG00000110774
ubxn8	ENSDARG00000113836
	ENSDARG00000099396
gpc5a	ENSDARG00000103647
HTRA3	ENSDARG00000010925
AP3B1	ENSDARG00000100082
prf1.1	ENSDARG00000112981
bbof1a	ENSDARG00000109745
	ENSDARG00000030665
plekhf1	ENSDARG00000110694
acot18	ENSDARG00000112227
mibp2	ENSDARG00000101844
plekha1a	ENSDARG00000116422
fbp1b	ENSDARG00000111266
RASA2	ENSDARG00000078775
si:dkey-73n8.3	ENSDARG00000114970
lingo2b	ENSDARG00000109495
PCSK6	ENSDARG00000104574
ANOS1	ENSDARG00000112637
creg1	ENSDARG00000105154
znf384b	ENSDARG00000109908
	ENSDARG00000102859
	ENSDARG00000109948
slc25a34	ENSDARG00000087401
vdrb	ENSDARG00000114864
basp1	ENSDARG00000110677
ftr42	ENSDARG00000115401
	ENSDARG00000109315
si:dkey-91f15.8	ENSDARG00000115433
	ENSDARG00000116190
	ENSDARG00000111876
adh8a	ENSDARG00000113750
dnm2a	ENSDARG00000069937
5S_rRNA	ENSDARG00000104532
	ENSDARG00000115695
ly86	ENSDARG00000090649
U1	ENSDARG00000113984
itga11a	ENSDARG00000111495
5S_rRNA	ENSDARG00000108358
zgc:171497	ENSDARG00000100614
5S_rRNA	ENSDARG00000112991
zgc:136870	ENSDARG00000109282
5S_rRNA	ENSDARG00000113203
fbxw11b	ENSDARG00000112841
5S_rRNA	ENSDARG00000110798
sema3e	ENSDARG00000116446
U6	ENSDARG00000115107
slc25a4	ENSDARG00000112318
hnrnpa0b	ENSDARG00000112653
U1	ENSDARG00000101489
mbl2	ENSDARG00000115632
5S_rRNA	ENSDARG00000114041
U3	ENSDARG00000115704
sulf2b	ENSDARG00000116014
	ENSDARG00000079185
5S_rRNA	ENSDARG00000112817
5S_rRNA	ENSDARG00000107805
ccl34b.9	ENSDARG00000113370
U6	ENSDARG00000112740
U6	ENSDARG00000116333
	ENSDARG00000111152
eps8a	ENSDARG00000102128
moxd1	ENSDARG00000111773
5S_rRNA	ENSDARG00000108712
prf1.5	ENSDARG00000113302
5S_rRNA	ENSDARG00000113151
	ENSDARG00000083434
	ENSDARG00000114940
dre-mir-132-2	ENSDARG00000090368
efnb1	ENSDARG00000116351
	ENSDARG00000116955
dre-mir-190a	ENSDARG00000081636
hsd17b3	ENSDARG00000116671
taar12c	ENSDARG00000112612
	ENSDARG00000109656
	ENSDARG00000109784
	ENSDARG00000100768
USP34	ENSDARG00000102252
	ENSDARG00000108165
	ENSDARG00000113134
	ENSDARG00000100096
	ENSDARG00000104014
gtpbp3	ENSDARG00000111427
	ENSDARG00000112917
	ENSDARG00000114018
	ENSDARG00000110371
btg3	ENSDARG00000115730
	ENSDARG00000107130
	ENSDARG00000078427
	ENSDARG00000104148
zgc:101559	ENSDARG00000112139
kcna2a	ENSDARG00000112665
SLC45A4	ENSDARG00000104981
5S_rRNA	ENSDARG00000099228
	ENSDARG00000110321
tshz2	ENSDARG00000079201
5S_rRNA	ENSDARG00000102677
5S_rRNA	ENSDARG00000098195
mustn1b	ENSDARG00000089086
5S_rRNA	ENSDARG00000107977
	ENSDARG00000116645
ARHGEF25	ENSDARG00000100606
5S_rRNA	ENSDARG00000113153
5S_rRNA	ENSDARG00000100212
ahcyl2a	ENSDARG00000112532
5S_rRNA	ENSDARG00000082746
ca5a	ENSDARG00000111390
5S_rRNA	ENSDARG00000115267
5S_rRNA	ENSDARG00000109870
U4	ENSDARG00000110981
U6	ENSDARG00000116549
SNORD31	ENSDARG00000082440
	ENSDARG00000109642
5S_rRNA	ENSDARG00000114775
5S_rRNA	ENSDARG00000112233
zgc:77486	ENSDARG00000116962
trim25l	ENSDARG00000020863
5S_rRNA	ENSDARG00000080790
itpka	ENSDARG00000115453
5S_rRNA	ENSDARG00000113980
	ENSDARG00000104878
mir192	ENSDARG00000080041
nr4a1	ENSDARG00000109473
mirlet7a-6	ENSDARG00000082173
tp63	ENSDARG00000113627
dre-mir-430c-18	ENSDARG00000116026
casq1a	ENSDARG00000116662
	ENSDARG00000099198
zgc:113208	ENSDARG00000109302
ercc8	ENSDARG00000116263
taar13e	ENSDARG00000111609
	ENSDARG00000104424
si:dkey-27d5.5	ENSDARG00000111988
	ENSDARG00000116520
	ENSDARG00000109599
DST	ENSDARG00000101858
snx15	ENSDARG00000110059
anln2	ENSDARG00000111559
zgc:194242	ENSDARG00000079532
mrpl30	ENSDARG00000110227
optn	ENSDARG00000111364
zgc:174719	ENSDARG00000115265
cmc1	ENSDARG00000103670
cyp4t8	ENSDARG00000116412
mpped2	ENSDARG00000114674
	ENSDARG00000108441
adnpb	ENSDARG00000115866
	ENSDARG00000112449
dhrs12la	ENSDARG00000010764
ctbs	ENSDARG00000114533
	ENSDARG00000113749
znf341	ENSDARG00000103725
rida	ENSDARG00000113560
cbln12	ENSDARG00000109237
cnr2	ENSDARG00000109719
xcr1b.1	ENSDARG00000052988
glud1a	ENSDARG00000114252
CACUL1	ENSDARG00000021885
mrpl51	ENSDARG00000113440
	ENSDARG00000076019
amacr	ENSDARG00000117070
si:dkey-33c12.4	ENSDARG00000109553
fscn2a	ENSDARG00000059574
med28	ENSDARG00000112591
tmx2a	ENSDARG00000109756
tnksa	ENSDARG00000110004
	ENSDARG00000113821
nit1	ENSDARG00000113610
timm22	ENSDARG00000091413
pym1	ENSDARG00000046024
	ENSDARG00000111979
fam20ca	ENSDARG00000074317
olfcw1	ENSDARG00000109588
	ENSDARG00000114283
bmp3	ENSDARG00000109238
eif3ea	ENSDARG00000113466
tdrd7b	ENSDARG00000077523
BICD2	ENSDARG00000098215
	ENSDARG00000110960
cttnbp2nlb	ENSDARG00000112787
5S_rRNA	ENSDARG00000085396
	ENSDARG00000113002
5S_rRNA	ENSDARG00000083865
	ENSDARG00000100234
5S_rRNA	ENSDARG00000114209
5S_rRNA	ENSDARG00000087664
ctrb.1	ENSDARG00000110297
5S_rRNA	ENSDARG00000084002
mlst8	ENSDARG00000116280
	ENSDARG00000110295
U1	ENSDARG00000114186
5S_rRNA	ENSDARG00000084151
	ENSDARG00000110766
5S_rRNA	ENSDARG00000108183
5S_rRNA	ENSDARG00000107642
agpat9l	ENSDARG00000112415
cmtm4	ENSDARG00000115570
	ENSDARG00000112264
5S_rRNA	ENSDARG00000109073
5S_rRNA	ENSDARG00000112708
U1	ENSDARG00000115312
5S_rRNA	ENSDARG00000080682
pea15	ENSDARG00000079771
gsc	ENSDARG00000115937
SNORD31	ENSDARG00000082087
	ENSDARG00000114638
	ENSDARG00000080172
5_8S_rRNA	ENSDARG00000114355
U1	ENSDARG00000098160
dre-mir-728	ENSDARG00000081087
mir30a	ENSDARG00000090098
gabpa	ENSDARG00000110923
rbbp6l	ENSDARG00000114602
kat8	ENSDARG00000110821
galm	ENSDARG00000115399
bbs1	ENSDARG00000114301
aifm1	ENSDARG00000117164
	ENSDARG00000111649
	ENSDARG00000112111
tmem175	ENSDARG00000111449
	ENSDARG00000111020
	ENSDARG00000114473
	ENSDARG00000108175
ube2wb	ENSDARG00000114911
	ENSDARG00000110962
zgc:77614	ENSDARG00000115388
med28	ENSDARG00000113633
ftr64	ENSDARG00000101514
gria4b	ENSDARG00000114212
zgc:153219	ENSDARG00000112177
dnai2a	ENSDARG00000100285
il4	ENSDARG00000109257
	ENSDARG00000060081
	ENSDARG00000114762
mfsd8	ENSDARG00000115968
sumf1	ENSDARG00000114368
	ENSDARG00000113246
cygb2	ENSDARG00000070148
prpf6	ENSDARG00000091367
VSTM4	ENSDARG00000053186
znf821	ENSDARG00000106989
sort1a	ENSDARG00000117178
	ENSDARG00000112934
atp8b5b	ENSDARG00000104450
	ENSDARG00000112043
sema3bl	ENSDARG00000110211
taar1b	ENSDARG00000109677
ddx28	ENSDARG00000111974
dgkaa	ENSDARG00000110977
vsx1	ENSDARG00000109766
	ENSDARG00000113348
trpv6	ENSDARG00000110671
nol11	ENSDARG00000026767
	ENSDARG00000112460
smad1	ENSDARG00000115674
	ENSDARG00000110435
ehf	ENSDARG00000112589
taar12i	ENSDARG00000111308
aagab	ENSDARG00000117041
rlbp1a	ENSDARG00000012504
tbx21	ENSDARG00000115643
top1mt	ENSDARG00000104809
	ENSDARG00000113808
	ENSDARG00000108525
SLITRK5	ENSDARG00000103359
slc25a10b	ENSDARG00000025074
slc35e4	ENSDARG00000109666
	ENSDARG00000109581
lmod2a	ENSDARG00000113325
hnrnpd	ENSDARG00000113453
mtdha	ENSDARG00000115030
rpl36a	ENSDARG00000112656
mtmr14	ENSDARG00000059642
ccl39.3	ENSDARG00000112324
	ENSDARG00000111109
pdgfaa	ENSDARG00000109371
elp5	ENSDARG00000067918
atxn1l	ENSDARG00000086977
	ENSDARG00000112390
nitr11a	ENSDARG00000100389
zgc:65997	ENSDARG00000115351
	ENSDARG00000109467
	ENSDARG00000116447
plxnb2b	ENSDARG00000036985
fam168b	ENSDARG00000115746
	ENSDARG00000114503
MFAP4	ENSDARG00000111491
	ENSDARG00000111272
	ENSDARG00000115819
RAB26	ENSDARG00000104259
	ENSDARG00000109855
panx1b	ENSDARG00000112399
soul3	ENSDARG00000102257
	ENSDARG00000115013
	ENSDARG00000115794
	ENSDARG00000113417
polr2h	ENSDARG00000038505
zgc:55558	ENSDARG00000111354
odad3	ENSDARG00000113033
fktn	ENSDARG00000109351
golga4	ENSDARG00000075331
cyp4v2a	ENSDARG00000111608
rgs7a	ENSDARG00000111285
capza1b	ENSDARG00000110402
	ENSDARG00000100962
	ENSDARG00000101212
	ENSDARG00000115595
	ENSDARG00000114950
slc17a8	ENSDARG00000109791
ndr1	ENSDARG00000116539
	ENSDARG00000077245
	ENSDARG00000110013
	ENSDARG00000099005
mrm3a	ENSDARG00000109980
cd2bp2	ENSDARG00000115297
htr2b	ENSDARG00000115925
BEND4	ENSDARG00000113607
rab1bb	ENSDARG00000109723
hsd17b4	ENSDARG00000101239
exosc5	ENSDARG00000113276
skor1b	ENSDARG00000112341
zmp:0000000984	ENSDARG00000090107
mcm6l	ENSDARG00000113317
rab3gap1	ENSDARG00000098079
	ENSDARG00000110673
	ENSDARG00000116148
ctsd	ENSDARG00000113876
	ENSDARG00000116467
mkxa	ENSDARG00000114299
metrn	ENSDARG00000112407
ephx5	ENSDARG00000103298
il1rl2	ENSDARG00000090844
